day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
1,69700,KELP,2034,26,,,,,2037,26,,,,,2035.5,0.0
1,69800,KELP,2034,22,,,,,2037,23,,,,,2035.5,0.0
1,69900,KELP,2034,26,,,,,2037,26,,,,,2035.5,0.0
1,70000,KELP,2034,30,,,,,2037,30,,,,,2035.5,0.0
1,70100,KELP,2034,26,,,,,2037,27,,,,,2035.5,0.0
1,70200,KELP,2034,30,,,,,2037,30,,,,,2035.5,0.0
1,70300,KELP,2034,29,,,,,2037,25,,,,,2035.5,0.0
1,70400,KELP,2034,31,,,,,2037,31,,,,,2035.5,0.0
1,70500,KELP,2034,18,,,,,2037,21,,,,,2035.5,0.0
1,70600,KELP,2035,2,2034.0,23.0,,,2037,23,,,,,2036.0,0.0
1,70700,KELP,2034,27,,,,,2037,27,,,,,2035.5,0.0
1,70800,KELP,2034,22,,,,,2037,22,,,,,2035.5,0.0
1,70900,KELP,2034,20,,,,,2037,21,,,,,2035.5,0.0
1,71000,KELP,2034,30,,,,,2036,1,2037.0,30.0,,,2035.0,0.0
1,71100,KELP,2034,36,,,,,2037,30,,,,,2035.5,0.0
1,71200,KELP,2034,28,,,,,2037,28,,,,,2035.5,0.0
1,71300,KELP,2034,30,,,,,2036,8,2037.0,30.0,,,2035.0,0.0
1,71400,KELP,2034,27,,,,,2036,6,2037.0,27.0,,,2035.0,0.0
1,71500,KELP,2033,26,,,,,2035,5,2037.0,26.0,,,2034.0,0.0
1,71600,KELP,2033,31,,,,,2037,31,,,,,2035.0,0.0
1,71700,KELP,2033,26,,,,,2037,26,,,,,2035.0,0.0
1,71800,KELP,2033,22,,,,,2037,22,,,,,2035.0,0.0
1,71900,KELP,2033,30,,,,,2037,30,,,,,2035.0,0.0
1,72000,KELP,2033,24,,,,,2037,24,,,,,2035.0,0.0
1,72100,KELP,2033,26,,,,,2037,26,,,,,2035.0,0.0
1,72200,KELP,2033,25,,,,,2037,25,,,,,2035.0,0.0
1,72300,KELP,2033,23,,,,,2035,3,2037.0,23.0,,,2034.0,0.0
1,72400,KELP,2033,25,,,,,2037,25,,,,,2035.0,0.0
1,72500,KELP,2035,4,2033.0,22.0,,,2037,22,,,,,2036.0,0.0
1,72600,KELP,2033,28,,,,,2037,28,,,,,2035.0,0.0
1,72700,KELP,2033,28,,,,,2037,28,,,,,2035.0,0.0
1,72800,KELP,2033,29,,,,,2034,8,2037.0,29.0,,,2033.5,0.0
1,72900,KELP,2034,2,2033.0,23.0,,,2037,23,,,,,2035.5,0.0
1,73000,KELP,2033,21,,,,,2035,8,2037.0,21.0,,,2034.0,0.0
1,73100,KELP,2033,28,,,,,2035,3,2037.0,28.0,,,2034.0,0.0
1,73200,KELP,2033,24,,,,,2037,24,,,,,2035.0,0.0
1,73300,KELP,2033,25,,,,,2037,25,,,,,2035.0,0.0
1,73400,KELP,2033,30,,,,,2037,30,,,,,2035.0,0.0
1,73500,KELP,2033,25,,,,,2037,25,,,,,2035.0,0.0
1,73600,KELP,2033,30,,,,,2037,30,,,,,2035.0,0.0
1,73700,KELP,2033,25,,,,,2037,25,,,,,2035.0,0.0
1,73800,KELP,2034,1,2033.0,21.0,,,2037,22,,,,,2035.5,0.0
1,73900,KELP,2033,27,,,,,2037,27,,,,,2035.0,0.0
1,74000,KELP,2035,6,2034.0,7.0,2033.0,29.0,2037,29,,,,,2036.0,0.0
1,74100,KELP,2035,3,2034.0,1.0,2033.0,23.0,2037,24,,,,,2036.0,0.0
1,74200,KELP,2034,1,2033.0,30.0,,,2035,7,2037.0,31.0,,,2034.5,0.0
1,74300,KELP,2034,1,2033.0,26.0,,,2035,3,2037.0,27.0,,,2034.5,0.0
1,74400,KELP,2034,2,2033.0,21.0,,,2037,23,,,,,2035.5,0.0
1,74500,KELP,2036,1,2035.0,3.0,2034.0,2.0,2037,26,,,,,2036.5,0.0
1,74600,KELP,2034,30,,,,,2037,29,,,,,2035.5,0.0
1,74700,KELP,2034,27,,,,,2037,27,,,,,2035.5,0.0
1,74800,KELP,2034,27,,,,,2037,26,,,,,2035.5,0.0
1,74900,KELP,2034,28,,,,,2037,28,,,,,2035.5,0.0
1,75000,KELP,2034,22,,,,,2037,22,,,,,2035.5,0.0
1,75100,KELP,2034,28,,,,,2037,28,,,,,2035.5,0.0
1,75200,KELP,2035,7,2034.0,31.0,,,2038,31,,,,,2036.5,0.0
1,75300,KELP,2035,27,,,,,2038,27,,,,,2036.5,0.0
1,75400,KELP,2034,25,,,,,2037,25,,,,,2035.5,0.0
1,75500,KELP,2034,23,,,,,2037,23,,,,,2035.5,0.0
1,75600,KELP,2034,25,,,,,2037,25,,,,,2035.5,0.0
1,75700,KELP,2036,1,2034.0,27.0,,,2037,27,,,,,2036.5,0.0
1,75800,KELP,2036,1,2034.0,29.0,,,2037,28,,,,,2036.5,0.0
1,75900,KELP,2034,24,,,,,2036,3,2037.0,24.0,,,2035.0,0.0
1,76000,KELP,2034,34,,,,,2037,31,,,,,2035.5,0.0
1,76100,KELP,2034,28,,,,,2037,28,,,,,2035.5,0.0
1,76200,KELP,2034,28,,,,,2037,28,,,,,2035.5,0.0
1,76300,KELP,2034,22,,,,,2037,22,,,,,2035.5,0.0
1,76400,KELP,2034,36,,,,,2038,28,,,,,2036.0,0.0
1,76500,KELP,2035,2,2034.0,28.0,,,2037,28,,,,,2036.0,0.0
1,76600,KELP,2034,29,,,,,2037,29,,,,,2035.5,0.0
1,76700,KELP,2034,30,,,,,2037,31,,,,,2035.5,0.0
1,76800,KELP,2034,25,,,,,2037,25,,,,,2035.5,0.0
1,76900,KELP,2034,34,,,,,2037,29,,,,,2035.5,0.0
1,77000,KELP,2034,28,,,,,2036,4,2037.0,28.0,,,2035.0,0.0
1,77100,KELP,2036,5,2034.0,23.0,,,2038,22,,,,,2037.0,0.0
1,77200,KELP,2034,30,,,,,2037,30,,,,,2035.5,0.0
1,77300,KELP,2034,25,,,,,2037,1,2038.0,25.0,,,2035.5,0.0
1,77400,KELP,2034,29,,,,,2036,3,2037.0,29.0,,,2035.0,0.0
1,77500,KELP,2034,24,,,,,2037,24,,,,,2035.5,0.0
1,77600,KELP,2034,30,,,,,2038,30,,,,,2036.0,0.0
1,77700,KELP,2034,31,,,,,2038,31,,,,,2036.0,0.0
1,77800,KELP,2034,31,,,,,2038,31,,,,,2036.0,0.0
1,77900,KELP,2037,1,2034.0,26.0,,,2038,26,,,,,2037.5,0.0
1,78000,KELP,2035,21,,,,,2038,21,,,,,2036.5,0.0
1,78100,KELP,2035,23,,,,,2038,24,,,,,2036.5,0.0
1,78200,KELP,2037,1,2035.0,29.0,,,2038,24,,,,,2037.5,0.0
1,78300,KELP,2035,25,,,,,2038,25,,,,,2036.5,0.0
1,78400,KELP,2035,25,,,,,2038,25,,,,,2036.5,0.0
1,78500,KELP,2035,29,,,,,2038,25,,,,,2036.5,0.0
1,78600,KELP,2035,25,,,,,2037,3,2038.0,25.0,,,2036.0,0.0
1,78700,KELP,2035,26,,,,,2038,26,,,,,2036.5,0.0
1,78800,KELP,2035,29,,,,,2038,29,,,,,2036.5,0.0
1,78900,KELP,2035,26,,,,,2038,26,,,,,2036.5,0.0
1,79000,KELP,2035,29,,,,,2038,22,,,,,2036.5,0.0
1,79100,KELP,2035,20,,,,,2038,20,,,,,2036.5,0.0
1,79200,KELP,2035,26,,,,,2038,26,,,,,2036.5,0.0
1,79300,KELP,2035,26,,,,,2038,21,,,,,2036.5,0.0
1,79400,KELP,2035,33,,,,,2038,29,,,,,2036.5,0.0
1,79500,KELP,2037,7,2035.0,28.0,,,2038,28,,,,,2037.5,0.0
1,79600,KELP,2035,25,,,,,2037,3,2038.0,25.0,,,2036.0,0.0
1,79700,KELP,2035,25,,,,,2038,25,,,,,2036.5,0.0
1,79800,KELP,2034,25,,,,,2038,25,,,,,2036.0,0.0
1,79900,KELP,2035,3,2034.0,29.0,,,2038,29,,,,,2036.5,0.0
1,80000,KELP,2034,26,,,,,2035,1,2038.0,26.0,,,2034.5,0.0
1,80100,KELP,2034,22,,,,,2038,22,,,,,2036.0,0.0
1,80200,KELP,2034,22,,,,,2038,22,,,,,2036.0,0.0
1,80300,KELP,2034,21,,,,,2036,6,2038.0,21.0,,,2035.0,0.0
1,80400,KELP,2034,25,,,,,2038,25,,,,,2036.0,0.0
1,80500,KELP,2034,22,,,,,2035,2,2038.0,22.0,,,2034.5,0.0
1,80600,KELP,2034,31,,,,,2036,2,2038.0,31.0,,,2035.0,0.0
1,80700,KELP,2034,24,,,,,2038,24,,,,,2036.0,0.0
1,80800,KELP,2034,24,,,,,2036,6,2038.0,24.0,,,2035.0,0.0
1,80900,KELP,2034,28,,,,,2036,6,2038.0,28.0,,,2035.0,0.0
1,81000,KELP,2034,31,,,,,2038,31,,,,,2036.0,0.0
1,81100,KELP,2034,24,,,,,2038,24,,,,,2036.0,0.0
1,81200,KELP,2034,29,,,,,2037,1,2038.0,28.0,,,2035.5,0.0
1,81300,KELP,2036,1,2034.0,30.0,,,2038,30,,,,,2037.0,0.0
1,81400,KELP,2034,22,,,,,2038,22,,,,,2036.0,0.0
1,81500,KELP,2034,22,,,,,2038,22,,,,,2036.0,0.0
1,81600,KELP,2035,28,,,,,2038,28,,,,,2036.5,0.0
1,81700,KELP,2035,26,,,,,2038,26,,,,,2036.5,0.0
1,81800,KELP,2035,21,,,,,2038,21,,,,,2036.5,0.0
1,81900,KELP,2034,28,,,,,2038,28,,,,,2036.0,0.0
1,82000,KELP,2035,25,,,,,2038,25,,,,,2036.5,0.0
1,82100,KELP,2035,26,,,,,2038,26,,,,,2036.5,0.0
1,82200,KELP,2035,31,,,,,2038,30,,,,,2036.5,0.0
1,82300,KELP,2035,32,,,,,2038,32,,,,,2036.5,0.0
1,82400,KELP,2035,22,,,,,2038,22,,,,,2036.5,0.0
1,82500,KELP,2035,24,,,,,2038,24,,,,,2036.5,0.0
1,82600,KELP,2035,31,,,,,2036,5,2037.0,3.0,2038.0,31.0,2035.5,0.0
1,82700,KELP,2035,32,,,,,2038,30,,,,,2036.5,0.0
1,82800,KELP,2035,21,,,,,2037,1,2038.0,21.0,,,2036.0,0.0
1,82900,KELP,2035,21,,,,,2038,21,,,,,2036.5,0.0
1,83000,KELP,2035,30,,,,,2038,30,,,,,2036.5,0.0
1,83100,KELP,2035,26,,,,,2038,26,,,,,2036.5,0.0
1,83200,KELP,2035,31,,,,,2038,31,,,,,2036.5,0.0
1,83300,KELP,2035,23,,,,,2038,23,,,,,2036.5,0.0
1,83400,KELP,2035,25,,,,,2037,3,2038.0,25.0,,,2036.0,0.0
1,83500,KELP,2037,1,2035.0,30.0,,,2038,30,,,,,2037.5,0.0
1,83600,KELP,2035,24,,,,,2038,24,,,,,2036.5,0.0
1,83700,KELP,2034,27,,,,,2038,27,,,,,2036.0,0.0
1,83800,KELP,2034,22,,,,,2038,22,,,,,2036.0,0.0
1,83900,KELP,2035,1,2034.0,25.0,,,2038,26,,,,,2036.5,0.0
1,84000,KELP,2034,20,,,,,2038,21,,,,,2036.0,0.0
1,84100,KELP,2035,30,,,,,2038,30,,,,,2036.5,0.0
1,84200,KELP,2035,2,2034.0,29.0,,,2038,31,,,,,2036.5,0.0
1,84300,KELP,2035,5,2034.0,20.0,,,2038,20,,,,,2036.5,0.0
1,84400,KELP,2034,28,,,,,2038,28,,,,,2036.0,0.0
1,84500,KELP,2035,5,2034.0,24.0,,,2038,24,,,,,2036.5,0.0
1,84600,KELP,2034,30,,,,,2038,30,,,,,2036.0,0.0
1,84700,KELP,2034,25,,,,,2038,25,,,,,2036.0,0.0
1,84800,KELP,2034,26,,,,,2038,26,,,,,2036.0,0.0
1,84900,KELP,2034,22,,,,,2038,22,,,,,2036.0,0.0
1,85000,KELP,2034,24,,,,,2036,3,2038.0,24.0,,,2035.0,0.0
1,85100,KELP,2034,31,,,,,2037,1,2038.0,30.0,,,2035.5,0.0
1,85200,KELP,2035,4,2034.0,21.0,,,2038,21,,,,,2036.5,0.0
1,85300,KELP,2034,30,,,,,2038,30,,,,,2036.0,0.0
1,85400,KELP,2035,1,2034.0,21.0,,,2038,22,,,,,2036.5,0.0
1,85500,KELP,2035,21,,,,,2037,5,2038.0,21.0,,,2036.0,0.0
1,85600,KELP,2035,29,,,,,2038,29,,,,,2036.5,0.0
1,85700,KELP,2035,28,,,,,2038,28,,,,,2036.5,0.0
1,85800,KELP,2034,25,,,,,2035,2,2038.0,25.0,,,2034.5,0.0
1,85900,KELP,2035,1,2034.0,22.0,,,2038,23,,,,,2036.5,0.0
1,86000,KELP,2036,4,2035.0,1.0,2034.0,22.0,2038,22,,,,,2037.0,0.0
1,86100,KELP,2035,2,2034.0,26.0,,,2038,28,,,,,2036.5,0.0
1,86200,KELP,2034,27,,,,,2038,28,,,,,2036.0,0.0
1,86300,KELP,2035,7,2034.0,30.0,,,2038,32,,,,,2036.5,0.0
1,86400,KELP,2035,2,2034.0,23.0,,,2038,25,,,,,2036.5,0.0
1,86500,KELP,2035,27,,,,,2038,21,,,,,2036.5,0.0
1,86600,KELP,2035,29,,,,,2038,30,,,,,2036.5,0.0
1,86700,KELP,2036,3,2035.0,28.0,,,2038,28,,,,,2037.0,0.0
1,86800,KELP,2034,30,,,,,2038,30,,,,,2036.0,0.0
1,86900,KELP,2034,28,,,,,2036,1,2038.0,28.0,,,2035.0,0.0
1,87000,KELP,2034,27,,,,,2038,27,,,,,2036.0,0.0
1,87100,KELP,2034,27,,,,,2038,27,,,,,2036.0,0.0
1,87200,KELP,2034,23,,,,,2038,23,,,,,2036.0,0.0
1,87300,KELP,2034,29,,,,,2038,29,,,,,2036.0,0.0
1,87400,KELP,2034,29,,,,,2038,30,,,,,2036.0,0.0
1,87500,KELP,2034,22,,,,,2038,22,,,,,2036.0,0.0
1,87600,KELP,2036,1,2035.0,4.0,2034.0,31.0,2038,31,,,,,2037.0,0.0
1,87700,KELP,2034,25,,,,,2038,25,,,,,2036.0,0.0
1,87800,KELP,2035,8,2034.0,31.0,,,2037,2,2038.0,29.0,,,2036.0,0.0
1,87900,KELP,2036,1,2034.0,23.0,,,2037,2,2038.0,21.0,,,2036.5,0.0
1,88000,KELP,2034,28,,,,,2038,28,,,,,2036.0,0.0
1,88100,KELP,2034,29,,,,,2038,29,,,,,2036.0,0.0
1,88200,KELP,2034,22,,,,,2037,2,2038.0,20.0,,,2035.5,0.0
1,88300,KELP,2036,10,2035.0,7.0,2034.0,30.0,2037,1,2038.0,29.0,,,2036.5,0.0
1,88400,KELP,2034,24,,,,,2036,2,2037.0,1.0,2038.0,23.0,2035.0,0.0
1,88500,KELP,2034,22,,,,,2038,22,,,,,2036.0,0.0
1,88600,KELP,2034,30,,,,,2035,4,2036.0,2.0,2038.0,30.0,2034.5,0.0
1,88700,KELP,2035,5,2034.0,27.0,,,2037,2,2038.0,25.0,,,2036.0,0.0
1,88800,KELP,2035,2,2034.0,29.0,,,2038,29,,,,,2036.5,0.0
1,88900,KELP,2034,27,,,,,2038,27,,,,,2036.0,0.0
1,89000,KELP,2034,24,,,,,2038,24,,,,,2036.0,0.0
1,89100,KELP,2035,3,2034.0,21.0,,,2038,21,,,,,2036.5,0.0
1,89200,KELP,2034,26,,,,,2036,1,2038.0,26.0,,,2035.0,0.0
1,89300,KELP,2035,3,2034.0,26.0,,,2038,26,,,,,2036.5,0.0
1,89400,KELP,2035,7,2034.0,31.0,,,2038,31,,,,,2036.5,0.0
1,89500,KELP,2034,32,,,,,2038,32,,,,,2036.0,0.0
1,89600,KELP,2034,24,,,,,2038,25,,,,,2036.0,0.0
1,89700,KELP,2034,23,,,,,2038,23,,,,,2036.0,0.0
1,89800,KELP,2037,1,2035.0,8.0,2034.0,27.0,2038,27,,,,,2037.5,0.0
1,89900,KELP,2034,30,,,,,2038,30,,,,,2036.0,0.0
1,90000,KELP,2035,2,2034.0,22.0,,,2038,22,,,,,2036.5,0.0
1,90100,KELP,2034,22,,,,,2036,8,2037.0,1.0,2038.0,21.0,2035.0,0.0
1,90200,KELP,2034,26,,,,,2036,6,2037.0,2.0,2038.0,24.0,2035.0,0.0
1,90300,KELP,2035,3,2034.0,28.0,,,2038,28,,,,,2036.5,0.0
1,90400,KELP,2034,26,,,,,2036,7,2037.0,26.0,,,2035.0,0.0
1,90500,KELP,2035,8,2034.0,28.0,,,2037,1,2038.0,27.0,,,2036.0,0.0
1,90600,KELP,2034,23,,,,,2038,23,,,,,2036.0,0.0
1,90700,KELP,2034,20,,,,,2038,20,,,,,2036.0,0.0
1,90800,KELP,2034,26,,,,,2037,26,,,,,2035.5,0.0
1,90900,KELP,2034,22,,,,,2037,22,,,,,2035.5,0.0
1,91000,KELP,2034,32,,,,,2037,32,,,,,2035.5,0.0
1,91100,KELP,2034,26,,,,,2037,26,,,,,2035.5,0.0
1,91200,KELP,2034,21,,,,,2036,4,2037.0,21.0,,,2035.0,0.0
1,91300,KELP,2034,22,,,,,2036,7,2037.0,22.0,,,2035.0,0.0
1,91400,KELP,2034,26,,,,,2037,26,,,,,2035.5,0.0
1,91500,KELP,2034,29,,,,,2037,27,,,,,2035.5,0.0
1,91600,KELP,2036,3,2034.0,25.0,,,2037,22,,,,,2036.5,0.0
1,91700,KELP,2034,26,,,,,2038,26,,,,,2036.0,0.0
1,91800,KELP,2035,5,2034.0,21.0,,,2037,1,2038.0,20.0,,,2036.0,0.0
1,91900,KELP,2036,3,2034.0,30.0,,,2037,1,2038.0,29.0,,,2036.5,0.0
1,92000,KELP,2035,6,2034.0,24.0,,,2038,24,,,,,2036.5,0.0
1,92100,KELP,2034,31,,,,,2037,2,2038.0,29.0,,,2035.5,0.0
1,92200,KELP,2034,29,,,,,2038,29,,,,,2036.0,0.0
1,92300,KELP,2034,24,,,,,2037,25,,,,,2035.5,0.0
1,92400,KELP,2034,21,,,,,2037,21,,,,,2035.5,0.0
1,92500,KELP,2034,29,,,,,2037,29,,,,,2035.5,0.0
1,92600,KELP,2034,26,,,,,2038,27,,,,,2036.0,0.0
1,92700,KELP,2034,27,,,,,2036,7,2038.0,27.0,,,2035.0,0.0
1,92800,KELP,2034,30,,,,,2038,30,,,,,2036.0,0.0
1,92900,KELP,2035,2,2034.0,30.0,,,2038,30,,,,,2036.5,0.0
1,93000,KELP,2034,23,,,,,2038,23,,,,,2036.0,0.0
1,93100,KELP,2034,27,,,,,2036,2,2038.0,27.0,,,2035.0,0.0
1,93200,KELP,2034,23,,,,,2038,23,,,,,2036.0,0.0
1,93300,KELP,2034,23,,,,,2036,7,2038.0,23.0,,,2035.0,0.0
1,93400,KELP,2034,23,,,,,2038,23,,,,,2036.0,0.0
1,93500,KELP,2036,5,2034.0,29.0,,,2038,29,,,,,2037.0,0.0
1,93600,KELP,2034,29,,,,,2038,29,,,,,2036.0,0.0
1,93700,KELP,2035,1,2034.0,29.0,,,2038,30,,,,,2036.5,0.0
1,93800,KELP,2035,1,2034.0,20.0,,,2036,6,2038.0,21.0,,,2035.5,0.0
1,93900,KELP,2034,29,,,,,2038,29,,,,,2036.0,0.0
1,94000,KELP,2035,8,2034.0,22.0,,,2038,22,,,,,2036.5,0.0
1,94100,KELP,2035,31,,,,,2038,31,,,,,2036.5,0.0
1,94200,KELP,2034,28,,,,,2037,3,2038.0,28.0,,,2035.5,0.0
1,94300,KELP,2035,31,,,,,2038,31,,,,,2036.5,0.0
1,94400,KELP,2035,1,2034.0,22.0,,,2038,23,,,,,2036.5,0.0
1,94500,KELP,2034,21,,,,,2038,21,,,,,2036.0,0.0
1,94600,KELP,2035,2,2034.0,28.0,,,2038,28,,,,,2036.5,0.0
1,94700,KELP,2036,1,2034.0,21.0,,,2037,1,2038.0,20.0,,,2036.5,0.0
1,94800,KELP,2034,23,,,,,2037,23,,,,,2035.5,0.0
1,94900,KELP,2034,28,,,,,2037,28,,,,,2035.5,0.0
1,95000,KELP,2034,36,,,,,2037,30,,,,,2035.5,0.0
1,95100,KELP,2036,1,2034.0,22.0,,,2037,22,,,,,2036.5,0.0
1,95200,KELP,2034,29,,,,,2038,29,,,,,2036.0,0.0
1,95300,KELP,2034,26,,,,,2036,4,2038.0,26.0,,,2035.0,0.0
1,95400,KELP,2034,30,,,,,2036,1,2037.0,2.0,2038.0,28.0,2035.0,0.0
1,95500,KELP,2034,21,,,,,2036,3,2038.0,21.0,,,2035.0,0.0
1,95600,KELP,2034,21,,,,,2038,21,,,,,2036.0,0.0
1,95700,KELP,2034,29,,,,,2037,29,,,,,2035.5,0.0
1,95800,KELP,2034,21,,,,,2037,22,,,,,2035.5,0.0
1,95900,KELP,2036,1,2034.0,25.0,,,2037,24,,,,,2036.5,0.0
1,96000,KELP,2036,1,2034.0,21.0,,,2037,21,,,,,2036.5,0.0
1,96100,KELP,2034,26,,,,,2037,27,,,,,2035.5,0.0
1,96200,KELP,2035,1,2034.0,20.0,,,2038,21,,,,,2036.5,0.0
1,96300,KELP,2034,23,,,,,2038,23,,,,,2036.0,0.0
1,96400,KELP,2034,34,,,,,2037,27,,,,,2035.5,0.0
1,96500,KELP,2035,6,2034.0,27.0,,,2038,27,,,,,2036.5,0.0
1,96600,KELP,2036,3,2034.0,25.0,,,2038,25,,,,,2037.0,0.0
1,96700,KELP,2034,32,,,,,2036,2,2038.0,32.0,,,2035.0,0.0
1,96800,KELP,2035,4,2034.0,30.0,,,2038,30,,,,,2036.5,0.0
1,96900,KELP,2034,23,,,,,2038,23,,,,,2036.0,0.0
1,97000,KELP,2034,25,,,,,2038,25,,,,,2036.0,0.0
1,97100,KELP,2034,29,,,,,2036,8,2038.0,29.0,,,2035.0,0.0
1,97200,KELP,2034,20,,,,,2035,5,2038.0,20.0,,,2034.5,0.0
1,97300,KELP,2037,1,2035.0,6.0,2034.0,21.0,2038,21,,,,,2037.5,0.0
1,97400,KELP,2037,1,2034.0,30.0,,,2038,30,,,,,2037.5,0.0
1,97500,KELP,2034,24,,,,,2038,24,,,,,2036.0,0.0
1,97600,KELP,2035,6,2034.0,27.0,,,2036,2,2038.0,27.0,,,2035.5,0.0
1,97700,KELP,2034,29,,,,,2038,29,,,,,2036.0,0.0
1,97800,KELP,2034,28,,,,,2036,7,2038.0,28.0,,,2035.0,0.0
1,97900,KELP,2034,23,,,,,2038,23,,,,,2036.0,0.0
1,98000,KELP,2034,27,,,,,2038,27,,,,,2036.0,0.0
1,98100,KELP,2034,29,,,,,2036,3,2038.0,30.0,,,2035.0,0.0
1,98200,KELP,2034,29,,,,,2038,29,,,,,2036.0,0.0
1,98300,KELP,2034,21,,,,,2035,3,2038.0,21.0,,,2034.5,0.0
1,98400,KELP,2034,28,,,,,2038,28,,,,,2036.0,0.0
1,98500,KELP,2034,32,,,,,2038,32,,,,,2036.0,0.0
1,98600,KELP,2034,24,,,,,2038,24,,,,,2036.0,0.0
1,98700,KELP,2034,26,,,,,2038,26,,,,,2036.0,0.0
1,98800,KELP,2034,25,,,,,2038,25,,,,,2036.0,0.0
1,98900,KELP,2035,4,2034.0,25.0,,,2038,25,,,,,2036.5,0.0
1,99000,KELP,2035,1,2034.0,27.0,,,2038,28,,,,,2036.5,0.0
1,99100,KELP,2034,22,,,,,2038,22,,,,,2036.0,0.0
1,99200,KELP,2034,26,,,,,2038,26,,,,,2036.0,0.0
1,99300,KELP,2037,1,2035.0,2.0,2034.0,21.0,2038,23,,,,,2037.5,0.0
1,99400,KELP,2035,30,,,,,2038,30,,,,,2036.5,0.0
1,99500,KELP,2034,20,,,,,2038,20,,,,,2036.0,0.0
1,99600,KELP,2034,28,,,,,2038,28,,,,,2036.0,0.0
1,99700,KELP,2034,26,,,,,2038,26,,,,,2036.0,0.0
1,99800,KELP,2034,26,,,,,2038,26,,,,,2036.0,0.0
1,99900,KELP,2034,27,,,,,2038,28,,,,,2036.0,0.0
